revision;totalFiles;nonJavaFiles;nonJavaEqualFiles;nonJavaMergedFiles;nonJavaFilesConfs;javaFiles;javaEqualFiles;javaMergedFiles;badParsedFiles;javaFilesConfsSS;javaFilesConfsUN;javaEqualConfs;mergeTime
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_9dc6e96_d7304ba/rev_9dc6e96-d7304ba.revisions;374;156;0;156;0;218;218;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_9c7e1af_f0de394/rev_9c7e1af-f0de394.revisions;130;74;0;74;0;56;56;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_ab2f2ea_f218390/rev_ab2f2ea-f218390.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_3d3980c_60ce1f6/rev_3d3980c-60ce1f6.revisions;374;156;0;156;0;218;217;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_cfefb68_0c423be/rev_cfefb68-0c423be.revisions;129;67;0;67;0;62;62;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_71c00f3_926d74b/rev_71c00f3-926d74b.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_60ce1f6_d5cdc31/rev_60ce1f6-d5cdc31.revisions;374;156;0;156;0;218;218;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_bbcf3c7_8a0620f/rev_bbcf3c7-8a0620f.revisions;129;67;0;67;0;62;62;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_a6078a5_71c00f3/rev_a6078a5-71c00f3.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_0dc3ef5_eb9f111/rev_0dc3ef5-eb9f111.revisions;374;156;0;156;0;218;217;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_570ff1e_5ded880/rev_570ff1e-5ded880.revisions;130;68;0;68;0;62;62;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_66d7cb1_ba42ac6/rev_66d7cb1-ba42ac6.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_eb9f111_563c1ca/rev_eb9f111-563c1ca.revisions;374;156;0;156;0;218;218;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_efdad40_daa0f2f/rev_efdad40-daa0f2f.revisions;132;68;0;68;0;64;64;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_926d74b_66d7cb1/rev_926d74b-66d7cb1.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_42eafc4_2dbacb3/rev_42eafc4-2dbacb3.revisions;384;158;0;158;0;226;226;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_1141ed8_acd98c5/rev_1141ed8-acd98c5.revisions;132;68;0;68;0;64;64;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_12fa380_9e885f0/rev_12fa380-9e885f0.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_02d92a3_8f66f5d/rev_02d92a3-8f66f5d.revisions;384;158;0;158;0;226;226;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_cf97685_b08fd49/rev_cf97685-b08fd49.revisions;132;68;0;68;0;64;64;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_ba42ac6_12fa380/rev_ba42ac6-12fa380.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_9782a56_f19b37b/rev_9782a56-f19b37b.revisions;384;158;0;158;0;226;226;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_a10fe43_3fee3fe/rev_a10fe43-3fee3fe.revisions;132;70;0;70;0;62;62;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_7d0ae8a_6519cbb/rev_7d0ae8a-6519cbb.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_6becb99_dfe71af/rev_6becb99-dfe71af.revisions;384;158;0;158;0;226;226;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_9ff99d5_f80e929/rev_9ff99d5-f80e929.revisions;135;70;0;70;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_9e885f0_7d0ae8a/rev_9e885f0-7d0ae8a.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_c1d0476_d5acffc/rev_c1d0476-d5acffc.revisions;386;158;0;158;0;228;228;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_4b49b64_7bfda9c/rev_4b49b64-7bfda9c.revisions;135;70;0;70;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_4649a6b_adbf905/rev_4649a6b-adbf905.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_75a6d2e_f849d1c/rev_75a6d2e-f849d1c.revisions;384;158;0;158;0;226;223;3;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_6f0d782_8f0d15c/rev_6f0d782-8f0d15c.revisions;135;70;0;70;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_6519cbb_4649a6b/rev_6519cbb-4649a6b.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_f849d1c_af50aa7/rev_f849d1c-af50aa7.revisions;387;158;0;158;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_9fb5411_1055f45/rev_9fb5411-1055f45.revisions;135;70;0;70;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_e15d041_122fbf3/rev_e15d041-122fbf3.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_57f1dad_0e84393/rev_57f1dad-0e84393.revisions;387;158;0;158;0;229;226;3;0;0;1;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_017ffd5_4b4e2d8/rev_017ffd5-4b4e2d8.revisions;135;70;0;70;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_adbf905_e15d041/rev_adbf905-e15d041.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_83e48b7_0e84393/rev_83e48b7-0e84393.revisions;387;158;0;158;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_a733b33_e8586ef/rev_a733b33-e8586ef.revisions;151;86;0;86;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_e01c140_cc6ba24/rev_e01c140-cc6ba24.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_0e84393_c135ac2/rev_0e84393-c135ac2.revisions;387;158;0;158;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_7925f5c_d064af4/rev_7925f5c-d064af4.revisions;150;85;0;85;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_122fbf3_e01c140/rev_122fbf3-e01c140.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_2e097df_74e8f0d/rev_2e097df-74e8f0d.revisions;387;158;0;158;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_9a9efd3_df8b13b/rev_9a9efd3-df8b13b.revisions;150;85;0;85;0;65;64;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_d059af3_f790758/rev_d059af3-f790758.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_3abdab8_56588db/rev_3abdab8-56588db.revisions;387;158;0;158;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_5af5474_8968e26/rev_5af5474-8968e26.revisions;149;85;0;85;0;64;64;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_cc6ba24_d059af3/rev_cc6ba24-d059af3.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_56588db_10a2aec/rev_56588db-10a2aec.revisions;387;158;0;158;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_1bc615c_1af5692/rev_1bc615c-1af5692.revisions;149;85;0;85;0;64;63;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_ead7625_9e81dac/rev_ead7625-9e81dac.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_52f2378_825850e/rev_52f2378-825850e.revisions;400;171;0;171;0;229;225;4;0;0;14;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_b439b2f_ecfce61/rev_b439b2f-ecfce61.revisions;151;87;0;87;0;64;64;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_f790758_ead7625/rev_f790758-ead7625.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_794c01f_f6807c0/rev_794c01f-f6807c0.revisions;402;173;0;173;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_2555d9f_796b091/rev_2555d9f-796b091.revisions;153;87;0;87;0;66;66;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_4507700_8d142aa/rev_4507700-8d142aa.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_f6807c0_92044ff/rev_f6807c0-92044ff.revisions;408;160;0;160;0;248;248;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_c192646_7a1bf12/rev_c192646-7a1bf12.revisions;153;87;0;87;0;66;66;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_9e81dac_4507700/rev_9e81dac-4507700.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_2337be3_b3d739b/rev_2337be3-b3d739b.revisions;408;160;0;160;0;248;248;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_24366ad_ace9e19/rev_24366ad-ace9e19.revisions;153;87;0;87;0;66;66;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_a7579db_06f8d08/rev_a7579db-06f8d08.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_e80a725_3dcde4c/rev_e80a725-3dcde4c.revisions;408;160;0;160;0;248;248;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_ec78a3f_aa41df1/rev_ec78a3f-aa41df1.revisions;153;87;0;87;0;66;66;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_8d142aa_a7579db/rev_8d142aa-a7579db.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_07c39de_a2b8219/rev_07c39de-a2b8219.revisions;411;163;0;163;0;248;247;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_b736b24_52478ae/rev_b736b24-52478ae.revisions;154;88;0;88;0;66;66;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_579afc7_1fda79b/rev_579afc7-1fda79b.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_a2b8219_f3fb73b/rev_a2b8219-f3fb73b.revisions;411;163;0;163;0;248;248;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_79283c5_ab015b2/rev_79283c5-ab015b2.revisions;155;89;0;89;0;66;66;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_06f8d08_579afc7/rev_06f8d08-579afc7.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_9a0e62f_5841056/rev_9a0e62f-5841056.revisions;414;165;0;165;0;249;238;10;1;7;9;4;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_d8de3a7_e5c079c/rev_d8de3a7-e5c079c.revisions;156;89;0;89;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_064f4bf_a889d14/rev_064f4bf-a889d14.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_5841056_3c460b8/rev_5841056-3c460b8.revisions;422;165;0;165;0;257;257;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_91af996_4123608/rev_91af996-4123608.revisions;157;89;0;89;0;68;68;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_1fda79b_064f4bf/rev_1fda79b-064f4bf.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_34b9a16_4e26dd7/rev_34b9a16-4e26dd7.revisions;405;176;0;176;0;229;229;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_0662a65_cdc51e0/rev_0662a65-cdc51e0.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_20b71d4_87bd3a4/rev_20b71d4-87bd3a4.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_4e26dd7_eb5d814/rev_4e26dd7-eb5d814.revisions;459;165;0;165;0;294;294;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_1faddd7_a9b9eb0/rev_1faddd7-a9b9eb0.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_a889d14_20b71d4/rev_a889d14-20b71d4.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_08cfb63_7918160/rev_08cfb63-7918160.revisions;459;165;0;165;0;294;293;1;0;0;1;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_3e21228_cafbb09/rev_3e21228-cafbb09.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_3b2a000_ceb6c05/rev_3b2a000-ceb6c05.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_3b66dc6_f590cf4/rev_3b66dc6-f590cf4.revisions;459;165;0;165;0;294;294;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_da0675f_da57bb7/rev_da0675f-da57bb7.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_87bd3a4_3b2a000/rev_87bd3a4-3b2a000.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_ec06907_1bd025c/rev_ec06907-1bd025c.revisions;461;165;0;165;0;296;296;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_df9814a_93be361/rev_df9814a-93be361.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_bc0e895_d982b3b/rev_bc0e895-d982b3b.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_f6bd800_5246615/rev_f6bd800-5246615.revisions;459;165;0;165;0;294;294;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_3430281_49dc8c3/rev_3430281-49dc8c3.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_ceb6c05_bc0e895/rev_ceb6c05-bc0e895.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_0b096c9_4011533/rev_0b096c9-4011533.revisions;459;165;0;165;0;294;294;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_3cb8d38_09f2c97/rev_3cb8d38-09f2c97.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_f4de377_159c9be/rev_f4de377-159c9be.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_00ed4c1_81974f2/rev_00ed4c1-81974f2.revisions;460;165;0;165;0;295;295;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_d73b120_5dd3f5f/rev_d73b120-5dd3f5f.revisions;154;87;0;87;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_d982b3b_f4de377/rev_d982b3b-f4de377.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_059ad96_8c67cd7/rev_059ad96-8c67cd7.revisions;460;165;0;165;0;295;295;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_dc269ae_f66db33/rev_dc269ae-f66db33.revisions;156;89;0;89;0;67;67;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_c8734b5_cb617cf/rev_c8734b5-cb617cf.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_7c323fd_d2a6a07/rev_7c323fd-d2a6a07.revisions;460;165;0;165;0;295;294;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_30b1601_16b6d62/rev_30b1601-16b6d62.revisions;157;89;0;89;0;68;68;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_159c9be_c8734b5/rev_159c9be-c8734b5.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_d2a6a07_133075e/rev_d2a6a07-133075e.revisions;462;165;0;165;0;297;297;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_4a6ebe3_aa2ae01/rev_4a6ebe3-aa2ae01.revisions;157;89;0;89;0;68;68;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_2b19982_b939a2d/rev_2b19982-b939a2d.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_9df0eea_12b05d9/rev_9df0eea-12b05d9.revisions;463;165;0;165;0;298;298;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_d598305_1c7b9ad/rev_d598305-1c7b9ad.revisions;158;89;0;89;0;69;69;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_cb617cf_2b19982/rev_cb617cf-2b19982.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_699b516_f79af1c/rev_699b516-f79af1c.revisions;458;165;0;165;0;293;293;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_3d5a7da_dc3aa31/rev_3d5a7da-dc3aa31.revisions;158;89;0;89;0;69;69;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_f36f3a2_5734071/rev_f36f3a2-5734071.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_726f901_09aec45/rev_726f901-09aec45.revisions;453;165;0;165;0;288;288;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_3f83410_7f953bc/rev_3f83410-7f953bc.revisions;159;90;0;90;0;69;69;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_b939a2d_f36f3a2/rev_b939a2d-f36f3a2.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_f86dd0b_7fedd56/rev_f86dd0b-7fedd56.revisions;455;165;0;165;0;290;290;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_b6d2953_08397cf/rev_b6d2953-08397cf.revisions;159;89;0;89;0;70;70;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_9b825aa_30b66c5/rev_9b825aa-30b66c5.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_f4d4d5f_9b94911/rev_f4d4d5f-9b94911.revisions;455;165;0;165;0;290;290;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_0c4f3ef_dfbf993/rev_0c4f3ef-dfbf993.revisions;159;89;0;89;0;70;70;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_5734071_9b825aa/rev_5734071-9b825aa.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_97e61a2_086f4d6/rev_97e61a2-086f4d6.revisions;455;165;0;165;0;290;290;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_8b3a720_0711a44/rev_8b3a720-0711a44.revisions;159;89;0;89;0;70;70;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_c8e9516_d4ef49c/rev_c8e9516-d4ef49c.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_3297c6a_f036d22/rev_3297c6a-f036d22.revisions;455;165;0;165;0;290;290;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_e84b11f_e496659/rev_e84b11f-e496659.revisions;160;90;0;90;0;70;70;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_30b66c5_c8e9516/rev_30b66c5-c8e9516.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_97fd993_7bb56ad/rev_97fd993-7bb56ad.revisions;455;165;0;165;0;290;290;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_1c55352_b2b601d/rev_1c55352-b2b601d.revisions;162;91;0;91;0;71;71;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_d323573_e9f7c6a/rev_d323573-e9f7c6a.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_da80633_51beb38/rev_da80633-51beb38.revisions;456;166;0;166;0;290;290;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_b43dd0b_760f5a8/rev_b43dd0b-760f5a8.revisions;161;91;0;91;0;70;69;1;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_d4ef49c_d323573/rev_d4ef49c-d323573.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_e63ec91_9047b36/rev_e63ec91-9047b36.revisions;460;168;0;168;0;292;292;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_55b9e30_22a3835/rev_55b9e30-22a3835.revisions;162;91;0;91;0;71;71;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_be5c7af_41b910c/rev_be5c7af-41b910c.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_ca710a6_1f012bc/rev_ca710a6-1f012bc.revisions;464;168;0;168;0;296;296;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_c6b4939_c3cf3a4/rev_c6b4939-c3cf3a4.revisions;160;91;0;91;0;69;69;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_e9f7c6a_be5c7af/rev_e9f7c6a-be5c7af.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_1f012bc_ca710a6/rev_1f012bc-ca710a6.revisions;464;168;0;168;0;296;296;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/dagger/revisions/rev_60b1898_4e14c06/rev_60b1898-4e14c06.revisions;160;91;0;91;0;69;69;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/volley/revisions/rev_ea4b8e7_aac3671/rev_ea4b8e7-aac3671.revisions;101;36;0;36;0;65;65;0;0;0;0;0;0
/home/paper219/Desktop/analysis/demonstration//projects/RxNetty/revisions/rev_5e7e479_284a039/rev_5e7e479-284a039.revisions;466;168;0;168;0;298;298;0;0;0;0;0;0
